ID,ESTACION,FECHA,HORA,LONGITUD,LATITUD,ALTITUD,PM10,PM2_5,NO2,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FECHA_CORTE
169470,SANTA_ANITA,20150702,220000,-76.9714,-12.043,253,62.32,24.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169471,SANTA_ANITA,20150702,230000,-76.9714,-12.043,253,65.27,33.1,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169472,SANTA_ANITA,20150703,0,-76.9714,-12.043,253,63.2,40.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169473,SANTA_ANITA,20150703,10000,-76.9714,-12.043,253,63.3,42.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169474,SANTA_ANITA,20150703,20000,-76.9714,-12.043,253,64.03,32.3,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169475,SANTA_ANITA,20150703,30000,-76.9714,-12.043,253,54.63,37.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169476,SANTA_ANITA,20150703,40000,-76.9714,-12.043,253,52.98,29.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169477,SANTA_ANITA,20150703,50000,-76.9714,-12.043,253,45.82,28.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169478,SANTA_ANITA,20150703,60000,-76.9714,-12.043,253,36.83,24.7,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169479,SANTA_ANITA,20150703,70000,-76.9714,-12.043,253,36.33,7,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169480,SANTA_ANITA,20150703,80000,-76.9714,-12.043,253,38.15,13.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169481,SANTA_ANITA,20150703,90000,-76.9714,-12.043,253,40.89,23.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169482,SANTA_ANITA,20150703,100000,-76.9714,-12.043,253,41.57,29.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169483,SANTA_ANITA,20150703,110000,-76.9714,-12.043,253,42.13,39.7,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169484,SANTA_ANITA,20150703,120000,-76.9714,-12.043,253,44.75,35,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169485,SANTA_ANITA,20150703,130000,-76.9714,-12.043,253,53.87,24.1,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169486,SANTA_ANITA,20150703,140000,-76.9714,-12.043,253,59.64,31.1,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169487,SANTA_ANITA,20150703,150000,-76.9714,-12.043,253,67.01,34.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169488,SANTA_ANITA,20150703,160000,-76.9714,-12.043,253,82.36,42.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169489,SANTA_ANITA,20150703,170000,-76.9714,-12.043,253,75.3,46.7,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169490,SANTA_ANITA,20150703,180000,-76.9714,-12.043,253,69.43,31.5,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169491,SANTA_ANITA,20150703,190000,-76.9714,-12.043,253,82.51,45.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169492,SANTA_ANITA,20150703,200000,-76.9714,-12.043,253,64.95,42.7,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169493,SANTA_ANITA,20150703,210000,-76.9714,-12.043,253,61.4,46.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169494,SANTA_ANITA,20150703,220000,-76.9714,-12.043,253,74.37,37.1,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169495,SANTA_ANITA,20150703,230000,-76.9714,-12.043,253,80.4,37.5,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169496,SANTA_ANITA,20150704,0,-76.9714,-12.043,253,67.47,38.5,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169497,SANTA_ANITA,20150704,10000,-76.9714,-12.043,253,65.89,37.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169498,SANTA_ANITA,20150704,20000,-76.9714,-12.043,253,65.3,36.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169499,SANTA_ANITA,20150704,30000,-76.9714,-12.043,253,67.77,28.1,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169500,SANTA_ANITA,20150704,40000,-76.9714,-12.043,253,64.53,35.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169501,SANTA_ANITA,20150704,50000,-76.9714,-12.043,253,57.42,39.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169502,SANTA_ANITA,20150704,60000,-76.9714,-12.043,253,52.38,33.5,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169503,SANTA_ANITA,20150704,70000,-76.9714,-12.043,253,39.27,29.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169504,SANTA_ANITA,20150704,80000,-76.9714,-12.043,253,34.02,25.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169505,SANTA_ANITA,20150704,90000,-76.9714,-12.043,253,27.98,23.5,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169506,SANTA_ANITA,20150704,100000,-76.9714,-12.043,253,39.82,30.5,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169507,SANTA_ANITA,20150704,110000,-76.9714,-12.043,253,50.99,34.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169508,SANTA_ANITA,20150704,120000,-76.9714,-12.043,253,69.45,44.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169509,SANTA_ANITA,20150704,130000,-76.9714,-12.043,253,62.44,43.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169510,SANTA_ANITA,20150704,140000,-76.9714,-12.043,253,61.59,37.3,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169511,SANTA_ANITA,20150704,150000,-76.9714,-12.043,253,70.21,31.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169512,SANTA_ANITA,20150704,160000,-76.9714,-12.043,253,71.13,40.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169513,SANTA_ANITA,20150704,170000,-76.9714,-12.043,253,63.39,37.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169514,SANTA_ANITA,20150704,180000,-76.9714,-12.043,253,58.69,27.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169515,SANTA_ANITA,20150704,190000,-76.9714,-12.043,253,50.46,32.5,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169516,SANTA_ANITA,20150704,200000,-76.9714,-12.043,253,45.71,26.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169517,SANTA_ANITA,20150704,210000,-76.9714,-12.043,253,31.36,23.7,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169518,SANTA_ANITA,20150704,220000,-76.9714,-12.043,253,30.03,20.7,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169519,SANTA_ANITA,20150704,230000,-76.9714,-12.043,253,26.51,20.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169520,SANTA_ANITA,20150705,0,-76.9714,-12.043,253,32.22,21.3,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169521,SANTA_ANITA,20150705,10000,-76.9714,-12.043,253,38.75,24,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169522,SANTA_ANITA,20150705,20000,-76.9714,-12.043,253,47.14,37.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169523,SANTA_ANITA,20150705,30000,-76.9714,-12.043,253,46.64,39.1,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169524,SANTA_ANITA,20150705,40000,-76.9714,-12.043,253,43.11,28.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169525,SANTA_ANITA,20150705,50000,-76.9714,-12.043,253,32.76,18,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169526,SANTA_ANITA,20150705,60000,-76.9714,-12.043,253,33.62,18.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169527,SANTA_ANITA,20150705,70000,-76.9714,-12.043,253,34.12,22.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169528,SANTA_ANITA,20150705,80000,-76.9714,-12.043,253,31.73,21.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169529,SANTA_ANITA,20150705,90000,-76.9714,-12.043,253,33.8,18.5,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169530,SANTA_ANITA,20150705,100000,-76.9714,-12.043,253,42.59,20.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169531,SANTA_ANITA,20150705,110000,-76.9714,-12.043,253,42.3,28.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169532,SANTA_ANITA,20150705,120000,-76.9714,-12.043,253,46.54,27.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169533,SANTA_ANITA,20150705,130000,-76.9714,-12.043,253,53.31,28.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169534,SANTA_ANITA,20150705,140000,-76.9714,-12.043,253,59.08,33.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169535,SANTA_ANITA,20150705,150000,-76.9714,-12.043,253,42.56,28.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169536,SANTA_ANITA,20150705,160000,-76.9714,-12.043,253,39.94,21.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169537,SANTA_ANITA,20150705,170000,-76.9714,-12.043,253,46.06,24.7,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169538,SANTA_ANITA,20150705,180000,-76.9714,-12.043,253,40.74,23.5,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169539,SANTA_ANITA,20150705,190000,-76.9714,-12.043,253,50.17,22.1,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169540,SANTA_ANITA,20150705,200000,-76.9714,-12.043,253,40.67,35,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169541,SANTA_ANITA,20150705,210000,-76.9714,-12.043,253,38.7,14.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169542,SANTA_ANITA,20150705,220000,-76.9714,-12.043,253,37.21,17.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169543,SANTA_ANITA,20150705,230000,-76.9714,-12.043,253,34.43,18.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169544,SANTA_ANITA,20150706,0,-76.9714,-12.043,253,36.13,11.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169545,SANTA_ANITA,20150706,10000,-76.9714,-12.043,253,30.89,23.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169546,SANTA_ANITA,20150706,20000,-76.9714,-12.043,253,36.63,22.1,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169547,SANTA_ANITA,20150706,30000,-76.9714,-12.043,253,32.17,18.3,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169548,SANTA_ANITA,20150706,40000,-76.9714,-12.043,253,36.73,29.7,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169549,SANTA_ANITA,20150706,50000,-76.9714,-12.043,253,32.44,26.7,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169550,SANTA_ANITA,20150706,60000,-76.9714,-12.043,253,28.5,16.3,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169551,SANTA_ANITA,20150706,70000,-76.9714,-12.043,253,24.96,12.5,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169552,SANTA_ANITA,20150706,80000,-76.9714,-12.043,253,28.62,18,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169553,SANTA_ANITA,20150706,90000,-76.9714,-12.043,253,24.8,14.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169554,SANTA_ANITA,20150706,100000,-76.9714,-12.043,253,22.88,12.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169555,SANTA_ANITA,20150706,110000,-76.9714,-12.043,253,21.93,12,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169556,SANTA_ANITA,20150706,120000,-76.9714,-12.043,253,20.97,11.1,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169557,SANTA_ANITA,20150706,130000,-76.9714,-12.043,253,23.5,17.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169558,SANTA_ANITA,20150706,140000,-76.9714,-12.043,253,26.2,20.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169559,SANTA_ANITA,20150706,150000,-76.9714,-12.043,253,21.65,15.3,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169560,SANTA_ANITA,20150706,160000,-76.9714,-12.043,253,26.88,14.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169561,SANTA_ANITA,20150706,170000,-76.9714,-12.043,253,25.93,9.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169562,SANTA_ANITA,20150706,180000,-76.9714,-12.043,253,31.18,15.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169563,SANTA_ANITA,20150706,190000,-76.9714,-12.043,253,30.16,26.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169564,SANTA_ANITA,20150706,200000,-76.9714,-12.043,253,52.56,22.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169565,SANTA_ANITA,20150706,210000,-76.9714,-12.043,253,55.04,26,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169566,SANTA_ANITA,20150706,220000,-76.9714,-12.043,253,47.3,41.5,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169567,SANTA_ANITA,20150706,230000,-76.9714,-12.043,253,41.63,6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169568,SANTA_ANITA,20150707,0,-76.9714,-12.043,253,38.46,38.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169569,SANTA_ANITA,20150707,10000,-76.9714,-12.043,253,35.66,22.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169570,SANTA_ANITA,20150707,20000,-76.9714,-12.043,253,50.81,18.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169571,SANTA_ANITA,20150707,30000,-76.9714,-12.043,253,53.46,36.7,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169572,SANTA_ANITA,20150707,40000,-76.9714,-12.043,253,41.21,40.1,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169573,SANTA_ANITA,20150707,50000,-76.9714,-12.043,253,28.4,22.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169574,SANTA_ANITA,20150707,60000,-76.9714,-12.043,253,28.74,19.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169575,SANTA_ANITA,20150707,70000,-76.9714,-12.043,253,22.86,18.1,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169576,SANTA_ANITA,20150707,80000,-76.9714,-12.043,253,22.2,19.5,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169577,SANTA_ANITA,20150707,90000,-76.9714,-12.043,253,16.93,13.3,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169578,SANTA_ANITA,20150707,100000,-76.9714,-12.043,253,12.95,11.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169579,SANTA_ANITA,20150707,110000,-76.9714,-12.043,253,16.54,10.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169580,SANTA_ANITA,20150707,120000,-76.9714,-12.043,253,26.42,10.3,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169581,SANTA_ANITA,20150707,130000,-76.9714,-12.043,253,34.13,7.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169582,SANTA_ANITA,20150707,140000,-76.9714,-12.043,253,40.29,21.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169583,SANTA_ANITA,20150707,150000,-76.9714,-12.043,253,46.98,24.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169584,SANTA_ANITA,20150707,160000,-76.9714,-12.043,253,52.75,28.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169585,SANTA_ANITA,20150707,170000,-76.9714,-12.043,253,48.52,30.7,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169586,SANTA_ANITA,20150707,180000,-76.9714,-12.043,253,40.38,25.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169587,SANTA_ANITA,20150707,190000,-76.9714,-12.043,253,35.57,22.3,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169588,SANTA_ANITA,20150707,200000,-76.9714,-12.043,253,42.15,12.5,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169589,SANTA_ANITA,20150707,210000,-76.9714,-12.043,253,36.83,13,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169590,SANTA_ANITA,20150707,220000,-76.9714,-12.043,253,31.5,13.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169591,SANTA_ANITA,20150707,230000,-76.9714,-12.043,253,22.77,14.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169592,SANTA_ANITA,20150708,0,-76.9714,-12.043,253,35.45,20.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169593,SANTA_ANITA,20150708,10000,-76.9714,-12.043,253,43.35,27.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169594,SANTA_ANITA,20150708,20000,-76.9714,-12.043,253,38.82,27.7,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169595,SANTA_ANITA,20150708,30000,-76.9714,-12.043,253,35.94,19,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169596,SANTA_ANITA,20150708,40000,-76.9714,-12.043,253,33.47,16,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169597,SANTA_ANITA,20150708,50000,-76.9714,-12.043,253,39.12,24.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169598,SANTA_ANITA,20150708,60000,-76.9714,-12.043,253,36.24,28.5,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169599,SANTA_ANITA,20150708,70000,-76.9714,-12.043,253,22.3,21.3,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169600,SANTA_ANITA,20150708,80000,-76.9714,-12.043,253,14.96,14.1,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169601,SANTA_ANITA,20150708,90000,-76.9714,-12.043,253,16.36,5.5,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169602,SANTA_ANITA,20150708,100000,-76.9714,-12.043,253,25.84,7.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169603,SANTA_ANITA,20150708,110000,-76.9714,-12.043,253,32.78,19.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169604,SANTA_ANITA,20150708,120000,-76.9714,-12.043,253,45.6,23.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169605,SANTA_ANITA,20150708,130000,-76.9714,-12.043,253,63.47,37.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169606,SANTA_ANITA,20150708,140000,-76.9714,-12.043,253,56.48,36.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169607,SANTA_ANITA,20150708,150000,-76.9714,-12.043,253,51.37,34.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169608,SANTA_ANITA,20150708,160000,-76.9714,-12.043,253,44.85,34.1,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169609,SANTA_ANITA,20150708,170000,-76.9714,-12.043,253,45,36.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169610,SANTA_ANITA,20150708,180000,-76.9714,-12.043,253,44.04,29.3,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169611,SANTA_ANITA,20150708,190000,-76.9714,-12.043,253,46.51,22.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169612,SANTA_ANITA,20150708,200000,-76.9714,-12.043,253,52.62,30.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169613,SANTA_ANITA,20150708,210000,-76.9714,-12.043,253,49.38,23.5,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169614,SANTA_ANITA,20150708,220000,-76.9714,-12.043,253,47.11,17.3,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169615,SANTA_ANITA,20150708,230000,-76.9714,-12.043,253,51.59,17.1,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169616,SANTA_ANITA,20150709,0,-76.9714,-12.043,253,62.12,33.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169617,SANTA_ANITA,20150709,10000,-76.9714,-12.043,253,59.23,33.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169618,SANTA_ANITA,20150709,20000,-76.9714,-12.043,253,59.54,30.1,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169619,SANTA_ANITA,20150709,30000,-76.9714,-12.043,253,60.62,29.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169620,SANTA_ANITA,20150709,40000,-76.9714,-12.043,253,51.67,28.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169621,SANTA_ANITA,20150709,50000,-76.9714,-12.043,253,40.25,32.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169622,SANTA_ANITA,20150709,60000,-76.9714,-12.043,253,24.66,21.3,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169623,SANTA_ANITA,20150709,70000,-76.9714,-12.043,253,37.01,17.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169624,SANTA_ANITA,20150709,80000,-76.9714,-12.043,253,31.78,21.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169625,SANTA_ANITA,20150709,90000,-76.9714,-12.043,253,28.8,21.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169626,SANTA_ANITA,20150709,100000,-76.9714,-12.043,253,59.28,34.1,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169627,SANTA_ANITA,20150709,110000,-76.9714,-12.043,253,69.11,52.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169628,SANTA_ANITA,20150709,120000,-76.9714,-12.043,253,79.91,51.1,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169629,SANTA_ANITA,20150709,130000,-76.9714,-12.043,253,83.53,62.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169630,SANTA_ANITA,20150709,140000,-76.9714,-12.043,253,82.18,50.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169631,SANTA_ANITA,20150709,150000,-76.9714,-12.043,253,95.9,63.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169632,SANTA_ANITA,20150709,160000,-76.9714,-12.043,253,80.17,66.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169633,SANTA_ANITA,20150709,170000,-76.9714,-12.043,253,71.78,50.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169634,SANTA_ANITA,20150709,180000,-76.9714,-12.043,253,65.92,40.7,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169635,SANTA_ANITA,20150709,190000,-76.9714,-12.043,253,49.73,24.7,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169636,SANTA_ANITA,20150709,200000,-76.9714,-12.043,253,57.78,26.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169637,SANTA_ANITA,20150709,210000,-76.9714,-12.043,253,59.7,17.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169638,SANTA_ANITA,20150709,220000,-76.9714,-12.043,253,55.63,22.7,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169639,SANTA_ANITA,20150709,230000,-76.9714,-12.043,253,52.64,23.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169640,SANTA_ANITA,20150710,0,-76.9714,-12.043,253,50.61,20,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169641,SANTA_ANITA,20150710,10000,-76.9714,-12.043,253,52.48,11.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169642,SANTA_ANITA,20150710,20000,-76.9714,-12.043,253,60.66,31.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169643,SANTA_ANITA,20150710,30000,-76.9714,-12.043,253,64.62,50.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169644,SANTA_ANITA,20150710,40000,-76.9714,-12.043,253,61.44,43.7,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169645,SANTA_ANITA,20150710,50000,-76.9714,-12.043,253,56.94,43.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169646,SANTA_ANITA,20150710,60000,-76.9714,-12.043,253,69,41.7,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169647,SANTA_ANITA,20150710,70000,-76.9714,-12.043,253,68.07,42.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169648,SANTA_ANITA,20150710,80000,-76.9714,-12.043,253,63.77,49.5,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169649,SANTA_ANITA,20150710,90000,-76.9714,-12.043,253,36.83,34,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169650,SANTA_ANITA,20150710,100000,-76.9714,-12.043,253,97.02,44.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169651,SANTA_ANITA,20150710,110000,-76.9714,-12.043,253,87.58,68.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169652,SANTA_ANITA,20150710,120000,-76.9714,-12.043,253,56.11,44.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169653,SANTA_ANITA,20150710,130000,-76.9714,-12.043,253,60.87,43.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169654,SANTA_ANITA,20150710,140000,-76.9714,-12.043,253,65.67,42.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169655,SANTA_ANITA,20150710,150000,-76.9714,-12.043,253,73.28,47.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169656,SANTA_ANITA,20150710,160000,-76.9714,-12.043,253,69.82,48.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169657,SANTA_ANITA,20150710,170000,-76.9714,-12.043,253,53.29,23.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169658,SANTA_ANITA,20150710,180000,-76.9714,-12.043,253,46.43,22.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169659,SANTA_ANITA,20150710,190000,-76.9714,-12.043,253,39.58,18.5,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169660,SANTA_ANITA,20150710,200000,-76.9714,-12.043,253,49.44,20.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169661,SANTA_ANITA,20150710,210000,-76.9714,-12.043,253,60.13,13.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169662,SANTA_ANITA,20150710,220000,-76.9714,-12.043,253,57.11,29.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169663,SANTA_ANITA,20150710,230000,-76.9714,-12.043,253,51.33,28.1,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169664,SANTA_ANITA,20150711,0,-76.9714,-12.043,253,50.71,21.1,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169665,SANTA_ANITA,20150711,10000,-76.9714,-12.043,253,57.62,20.8,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169666,SANTA_ANITA,20150711,20000,-76.9714,-12.043,253,69.76,31.5,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169667,SANTA_ANITA,20150711,30000,-76.9714,-12.043,253,70.53,45,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169668,SANTA_ANITA,20150711,40000,-76.9714,-12.043,253,65.38,34.6,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169669,SANTA_ANITA,20150711,50000,-76.9714,-12.043,253,69.87,35.2,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169670,SANTA_ANITA,20150711,60000,-76.9714,-12.043,253,77.2,54.9,,LIMA,LIMA,SANTA_ANITA,150137,20240531
169671,SANTA_ANITA,20150711,70000,-76.9714,-12.043,253,74.31,58.4,,LIMA,LIMA,SANTA_ANITA,150137,20240531
